id,series_id,start,length,true_class,pred_class,confidence,F_stat,Separability,IG,Composite_Score,Shapelet_Values
8833,98,70,40,1,1,1.7594762,54.565662,2.0066466,0.6516393191668091,89.154274,"[-1.2177778482437134, -0.823808491230011, -0.37887445092201233, 0.6607478857040405, 1.1069337129592896, 0.7355960607528687, 0.6209421157836914, 1.0172088146209717, 2.2377331256866455, 2.4883759021759033, 0.4801286458969116, -0.8372769355773926, -0.9902902245521545, -0.665673553943634, -0.3539150357246399, 0.7942874431610107, 0.9241126179695129, 0.7881131768226624, 1.1106964349746704, 1.6834980249404907, 2.457984209060669, 0.7693144679069519, -0.8164957165718079, -0.9981486201286316, -0.6310935020446777, -0.2986515760421753, 0.9121700525283813, 0.995418131351471, 0.7357516884803772, 0.7932574152946472, 1.265953540802002, 2.369999647140503, 1.495079517364502, -0.09387335926294327, -0.7510744333267212, -0.91029953956604, -0.8119764924049377, 0.05389655381441116, 0.9658008217811584, 0.7715782523155212, -0.19464391469955444, -0.14700250327587128, -2.212578058242798, -2.3433098793029785, -0.7662558555603027, 0.8375642895698547, 1.3821489810943604, 1.0403592586517334, -1.9213489294052124, -2.132749080657959, -0.8415814638137817, -0.23584705591201782, -0.18581415712833405, -1.378852367401123, -2.7161405086517334, -1.3656212091445923, 0.39531439542770386, 1.2916579246520996, 1.2275404930114746, -0.11490616947412491, -2.358105421066284, -1.3346091508865356, -0.3899727165699005, -0.1691226065158844, -0.4672996997833252, -1.9247937202453613, -2.190307855606079, -0.4098699688911438, 1.2466295957565308, 1.377273678779602, 0.5503972172737122, -1.9266068935394287, -1.6673375368118286, -0.4185734987258911, -0.18634448945522308, -0.5295532941818237, -1.6679397821426392, -2.348114013671875, -1.0272008180618286, 0.7268664240837097, 1.9827752113342285, 0.928991973400116, 0.5239282250404358, 1.1476058959960938, 2.6571457386016846, 1.5596851110458374, 0.4222851097583771, -0.10778972506523132, -0.21945717930793762, 1.789949893951416, 3.0437934398651123, 2.131661891937256, 0.9380989670753479, 0.5771842002868652, 0.7606950998306274, 2.6506690979003906, 1.6501842737197876, 0.42606520652770996, 0.0343063659965992, -0.16628310084342957, 0.3130350410938263, 2.3116862773895264, 2.0151169300079346, 1.5422861576080322, 0.6898621916770935, 0.7358630299568176, 0.920645534992218, 1.2452808618545532, 0.2491186112165451, -0.25818413496017456, -0.4878172278404236, -0.28894126415252686, 0.9547985196113586, 1.8363351821899414, 1.3534692525863647, 0.8116238713264465, 0.7845751047134399, 0.8592495918273926, 2.4044790267944336, 1.7546230554580688]"
6693,74,46,60,1,1,2.0912313,54.013065,2.3810415,0.6515716464147963,88.97269,"[-0.22115056216716766, 0.5563973784446716, 0.6037478446960449, 0.43638455867767334, 0.4417860507965088, 0.9109264612197876, 1.7593475580215454, 1.2247544527053833, -0.034468770027160645, -0.6435937881469727, -0.6747074127197266, -0.5364872813224792, -0.34605175256729126, 0.4353106915950775, 0.5683810114860535, 0.5821173191070557, 0.5790776610374451, 0.9301981329917908, 2.107693910598755, 1.1943308115005493, 0.07402951270341873, -0.5802762508392334, -0.9737058281898499, -0.4615887999534607, 0.7367063760757446, 1.210858941078186, 0.6784458756446838, 0.29764577746391296, 0.6117327213287354, 1.6769397258758545, 1.9706370830535889, 0.6713830232620239, -0.3384806215763092, -0.7892698645591736, -0.6367486119270325, 0.14183016121387482, 1.1733993291854858, 0.799856424331665, 0.5143291354179382, 0.3850781321525574, 0.8244484663009644, 2.1115050315856934, 1.8223949670791626, 0.3082411587238312, -0.7020229697227478, -1.0048836469650269, -0.5422812700271606, 0.7352559566497803, 1.3114911317825317, 0.8403897285461426, 0.396332323551178, 0.41881176829338074, 1.3706086874008179, 2.5009498596191406, 1.0452038049697876, -0.270910382270813, -0.8351705074310303, -0.7833964228630066, -0.19634632766246796, 0.7786749005317688, -0.046526845544576645, -1.5831040143966675, -2.416745662689209, -1.313171625137329, -0.14975033700466156, 0.8353045582771301, 1.040656566619873, -1.303269624710083, -2.366093635559082, -1.0672129392623901, -0.26982760429382324, 0.18834298849105835, -0.21588224172592163, -2.086564779281616, -2.2769525051116943, -0.9842125177383423, 0.2576436698436737, 1.0051017999649048, 0.8919925689697266, -1.557281494140625, -1.9029436111450195, -0.8466048836708069, -0.22722595930099487, 0.11058121174573898, -0.8610543012619019, -2.4014768600463867, -1.4917142391204834, -0.2189156860113144, 0.7253338098526001, 1.1567617654800415, 0.14764177799224854, -1.8588321208953857, -1.1383343935012817, -0.4863013029098511, -0.023945383727550507, 0.015093054622411728, -1.7522295713424683, -2.1318368911743164, -1.0045462846755981, 0.2706531584262848, 1.1390453577041626, 1.0074872970581055, -0.9376040697097778, -1.8678903579711914, -1.0489988327026367, -0.4937747120857239, -0.057950615882873535, -0.3660609722137451, -2.098845958709717, -1.8002320528030396, -0.405362606048584, 0.6819496750831604, 1.1762056350708008, 0.3348068594932556, -2.1055595874786377, -1.1746740341186523, -0.5296993255615234, -0.026339786127209663, -0.07203464955091476, -1.3614916801452637, 0.6949964761734009, 0.2226608395576477, -0.03824770823121071, -0.12578432261943817, 0.09145248681306839, 0.8377127051353455, 0.7267331480979919, 0.6300191283226013, 0.7441636323928833, 1.0374119281768799, 0.514513373374939, 0.26009970903396606, 0.11990808695554733, 0.03951277956366539, -0.07547815144062042, -0.15816667675971985, 0.2803069055080414, 0.8640044927597046, 0.892213761806488, 0.8489978313446045, 0.6145498752593994, 0.3907567858695984, 0.49522143602371216, 0.4273647665977478, 0.475620299577713, 0.2144152969121933, 0.020542927086353302, -0.023282188922166824, 0.6179249286651611, 0.7735171914100647, 0.8904837369918823, 0.8377932906150818, 0.8319302201271057, 0.8018640875816345, 0.7977694869041443, 0.5217106342315674, 0.04344654828310013, -0.20327886939048767, 0.14428849518299103, 0.6372422575950623, 1.1842988729476929, 0.8386440277099609, 0.7590683102607727, 0.5049364566802979, 0.4982869029045105, 0.4927143156528473, 0.5214803814888, 0.2761728763580322, 0.08389637619256973, -0.19457754492759705, -0.022175025194883347, 0.5887251496315002, 1.0031750202178955, 0.9658054113388062, 0.8402820825576782, 0.46685734391212463, 0.46979445219039917, 0.5698263049125671, 0.3960554003715515, 0.20921796560287476]"
7840,87,102,40,1,1,1.6326432,55.91612,1.8198977,0.6244413753915206,88.958084,"[0.7867656350135803, -1.5982873439788818, -1.354462742805481, -1.1833672523498535, -1.2403894662857056, -1.2947478294372559, -2.1450464725494385, -1.7589894533157349, -0.17854204773902893, 0.8186097741127014, 1.022713541984558, 0.8215599656105042, -0.780971884727478, -1.911348819732666, -1.5669265985488892, -1.5821396112442017, -1.280397653579712, -1.2206755876541138, -2.4645440578460693, -0.9703711271286011, 0.2229967564344406, 0.7542120814323425, 1.0000680685043335, 0.9349524974822998, -0.49452295899391174, -1.2809697389602661, -1.3683888912200928, -1.493599534034729, -1.212735652923584, -1.3430031538009644, -2.5051891803741455, -0.8279075026512146, 0.48176294565200806, 0.9470691680908203, 0.9623947143554688, 0.7706576585769653, -1.9267791509628296, -2.1271581649780273, -1.7994542121887207, -1.3051613569259644, -1.7821449041366577, 0.150165393948555, 0.7567116022109985, 0.7278080582618713, -1.5188623666763306, -2.7331533432006836, -1.3517794609069824, 0.5476838946342468, 1.0461812019348145, 0.705357015132904, -1.41875159740448, -2.533937692642212, -0.6315443515777588, 0.34742122888565063, 0.6544459462165833, 0.35276323556900024, -2.1638710498809814, -3.2045676708221436, -0.6934637427330017, 0.8075241446495056, 0.8355745077133179, 0.7313259243965149, -2.012415647506714, -2.614767074584961, -0.43239477276802063, 0.5234628319740295, 0.7059684991836548, -0.8852642774581909, -3.1567800045013428, -1.9613326787948608, 0.1218063160777092, 1.289526343345642, 1.0624427795410156, 0.2144259661436081, -3.0024001598358154, -1.8664249181747437, 0.2920606732368469, 0.7569962739944458, 0.48013240098953247, -2.012803554534912, 0.37997889518737793, 0.2531990706920624, 0.32240819931030273, 0.3646775782108307, -0.3348546624183655, -0.0639420747756958, -0.8381565809249878, -0.6047884821891785, -0.11369013041257858, -0.8717760443687439, 0.14540299773216248, 0.05460100993514061, 0.8221563100814819, 0.27878743410110474, 0.1191873848438263, 0.3523588180541992, -0.37289032340049744, -0.08850400894880295, -0.46063536405563354, -0.9313948154449463, 0.11305487155914307, -1.2243345975875854, 0.17007870972156525, 0.30308276414871216, 0.6873329281806946, 0.37539318203926086, 0.3728872537612915, 0.4287317991256714, -0.2426045686006546, -0.24657568335533142, -0.9674378037452698, -0.2965833842754364, -1.0724729299545288, 0.2530462145805359, 0.18715812265872955, 0.4398542642593384, 0.5114336013793945, 0.24727171659469604, 0.3956150710582733, 0.96559077501297]"
7839,87,137,30,1,1,1.4821763,55.792362,1.5689006,0.6194632199790393,88.33443,"[0.7706576585769653, -1.9267791509628296, -2.1271581649780273, -1.7994542121887207, -1.3051613569259644, -0.9865999817848206, -1.2715342044830322, -2.1652169227600098, -0.46787768602371216, 0.6764165163040161, 1.127987027168274, 0.852699339389801, 0.5102097392082214, -1.6000926494598389, -1.4962468147277832, -1.3880946636199951, -1.3257005214691162, -1.1529680490493774, -2.452185869216919, -1.3973771333694458, 0.2462913542985916, 0.8426489233970642, 1.116709589958191, 0.8823990821838379, -0.08840187638998032, -1.6545531749725342, -1.8424286842346191, -1.579580545425415, -1.2781901359558105, -1.5104124546051025, -1.8664249181747437, 0.2920606732368469, 0.7569962739944458, 0.48013240098953247, -2.012803554534912, -3.2191803455352783, -1.3425456285476685, 0.46393075585365295, 1.2564247846603394, 1.0575144290924072, -0.7351551055908203, -2.8108863830566406, -1.1552021503448486, 0.09459265321493149, 0.5199950933456421, 0.2801353633403778, -2.2013278007507324, -2.8049111366271973, -1.0792704820632935, 0.7071685194969177, 1.257739543914795, 0.9103201031684875, -0.8974922895431519, -2.6739649772644043, -0.8887068033218384, 0.13813775777816772, 0.4551491439342499, 0.21562913060188293, -2.3380770683288574, -2.924121379852295, 0.4398542642593384, 0.5114336013793945, 0.24727171659469604, 0.3956150710582733, 0.96559077501297, 0.07600479573011398, -0.1864202469587326, -0.9297671914100647, -0.35784414410591125, -1.230864405632019, 0.19573259353637695, 0.22866414487361908, 0.8777185082435608, 0.3785620331764221, 0.1870947629213333, 0.6467103958129883, -0.1712755411863327, -0.006406440865248442, -1.0159066915512085, -0.8107061386108398, -0.14782880246639252, -1.1370415687561035, 0.19345422089099884, 0.5696380734443665, 1.1920360326766968, 0.22965385019779205, 0.23693381249904633, 0.49133357405662537, -0.35855141282081604, -0.02967192232608795]"
2072,23,42,30,0,0,0.6497917,39.848156,1.6797299,0.6459597953751913,73.825874,"[0.7797781229019165, 0.7976652979850769, 0.7527453303337097, 0.8567084670066833, 0.8474590182304382, 0.7816585898399353, 0.7865848541259766, 0.6382917165756226, 0.5634641051292419, 0.4899906814098358, 0.48126882314682007, 0.5889837145805359, 0.6080796718597412, 0.6007739901542664, 0.753646731376648, 0.7889891862869263, 0.7137795090675354, 0.5437425971031189, 0.4344097971916199, 0.29674965143203735, 0.23613685369491577, 0.1010889932513237, -0.08450281620025635, -0.16043469309806824, -0.2248721420764923, -0.3115679621696472, -0.4923277795314789, -0.5945269465446472, -0.46376362442970276, -0.5746654868125916, 2.5066003799438477, 1.034708023071289, -2.429328680038452, -0.6411566734313965, 2.175490140914917, 1.5998153686523438, -2.126107931137085, -1.1726369857788086, 1.6264313459396362, 1.7631698846817017, -1.7413439750671387, -1.3530433177947998, 1.250038743019104, 1.718313455581665, -1.0726687908172607, -2.123305082321167, 1.0408827066421509, 2.001390218734741, -1.0331472158432007, -2.0377659797668457, 0.6603443026542664, 2.104701519012451, -0.512288510799408, -2.0719809532165527, 0.35477763414382935, 1.675737977027893, 0.7690116763114929, -2.348773956298828, -0.02804131992161274, 2.003709316253662, -1.3434840440750122, -1.3225066661834717, -0.7645983099937439, -0.677249014377594, -0.8623424172401428, -0.585688054561615, -0.30696240067481995, -0.0845089703798294, 0.1949978619813919, 0.460647851228714, 0.062071263790130615, 0.30945226550102234, 0.4552353322505951, 0.4165760278701782, -0.009007393382489681, -0.228032648563385, -0.31718480587005615, -0.19499623775482178, -0.2786315083503723, -0.2056860774755478, -0.34832555055618286, -0.3870604634284973, -0.10893857479095459, 0.15144048631191254, 0.28011754155158997, 0.206087127327919, 0.31052452325820923, -0.05094757303595543, -0.05286256968975067, 0.7744889259338379]"
2078,23,43,30,0,0,0.59948635,36.141254,1.5790491,0.7112984218179925,73.285225,"[0.7976652979850769, 0.7527453303337097, 0.8567084670066833, 0.8474590182304382, 0.7816585898399353, 0.7865848541259766, 0.6382917165756226, 0.5634641051292419, 0.4899906814098358, 0.48126882314682007, 0.5889837145805359, 0.6080796718597412, 0.6007739901542664, 0.753646731376648, 0.7889891862869263, 0.7137795090675354, 0.5437425971031189, 0.4344097971916199, 0.29674965143203735, 0.23613685369491577, 0.1010889932513237, -0.08450281620025635, -0.16043469309806824, -0.2248721420764923, -0.3115679621696472, -0.4923277795314789, -0.5945269465446472, -0.46376362442970276, -0.5746654868125916, -0.5514981746673584, 1.034708023071289, -2.429328680038452, -0.6411566734313965, 2.175490140914917, 1.5998153686523438, -2.126107931137085, -1.1726369857788086, 1.6264313459396362, 1.7631698846817017, -1.7413439750671387, -1.3530433177947998, 1.250038743019104, 1.718313455581665, -1.0726687908172607, -2.123305082321167, 1.0408827066421509, 2.001390218734741, -1.0331472158432007, -2.0377659797668457, 0.6603443026542664, 2.104701519012451, -0.512288510799408, -2.0719809532165527, 0.35477763414382935, 1.675737977027893, 0.7690116763114929, -2.348773956298828, -0.02804131992161274, 2.003709316253662, 0.7587869763374329, -1.3225066661834717, -0.7645983099937439, -0.677249014377594, -0.8623424172401428, -0.585688054561615, -0.30696240067481995, -0.0845089703798294, 0.1949978619813919, 0.460647851228714, 0.062071263790130615, 0.30945226550102234, 0.4552353322505951, 0.4165760278701782, -0.009007393382489681, -0.228032648563385, -0.31718480587005615, -0.19499623775482178, -0.2786315083503723, -0.2056860774755478, -0.34832555055618286, -0.3870604634284973, -0.10893857479095459, 0.15144048631191254, 0.28011754155158997, 0.206087127327919, 0.31052452325820923, -0.05094757303595543, -0.05286256968975067, 0.7744889259338379, 0.45528480410575867]"
1447,16,87,30,0,0,0.5770254,38.924953,1.4685059,0.5623100443555249,68.50896,"[-0.5256888270378113, -0.5463928580284119, -0.5188363194465637, -0.5336213111877441, -0.6130362749099731, -0.5031077861785889, -0.48116829991340637, -0.483180969953537, -0.5918701887130737, -0.5904877185821533, -0.43143823742866516, -0.35120049118995667, -0.3416016399860382, -0.3108295798301697, -0.270910382270813, -0.28083789348602295, -0.2819250822067261, -0.2742029130458832, -0.2832551598548889, -0.31591954827308655, -0.28326454758644104, -0.2059517204761505, -0.11778798699378967, -0.13904224336147308, -0.1986686885356903, -0.20809246599674225, -0.22271022200584412, -0.1133657917380333, -0.11544427275657654, -0.13168060779571533, 0.6624228954315186, 0.2056732177734375, -1.2257080078125, -0.5975826978683472, 0.6573677062988281, 0.35219430923461914, -1.5575380325317383, -0.7754806280136108, 0.5397449135780334, 0.3635368347167969, -1.7669916152954102, -0.8660903573036194, 0.7579864263534546, -0.45867592096328735, -1.3918989896774292, 0.2635164260864258, 1.032691240310669, -0.6912129521369934, -1.4938454627990723, 0.29801884293556213, 0.8372114300727844, -1.4275145530700684, -0.9932859539985657, 0.7803601622581482, 0.3799903094768524, -1.531483769416809, -0.5822892189025879, 0.7197341918945312, -0.5874492526054382, -1.6619887351989746, -1.0807445049285889, -1.2395176887512207, -1.1426023244857788, -1.057828664779663, -1.106382131576538, -0.8043317198753357, -0.5256987810134888, -0.3852384388446808, -0.12479449063539505, -0.022175025194883347, -0.20250867307186127, -0.1934797316789627, -0.09221941977739334, 0.16370320320129395, -0.1188865676522255, -0.2846563756465912, -0.3624649941921234, -0.41406404972076416, -0.8789991140365601, -0.8945695161819458, -0.781980037689209, -0.7809334993362427, -0.6698757410049438, -0.5813162922859192, -0.4458507299423218, -0.5846571326255798, -0.7529354095458984, -0.6985738277435303, -0.6413295865058899, -0.9370682835578918]"
2086,23,41,40,0,0,0.95374537,36.615902,1.9004464,0.5985509857192516,68.4439,"[0.6942288875579834, 0.7797781229019165, 0.7976652979850769, 0.7527453303337097, 0.8567084670066833, 0.8474590182304382, 0.7816585898399353, 0.7865848541259766, 0.6382917165756226, 0.5634641051292419, 0.4899906814098358, 0.48126882314682007, 0.5889837145805359, 0.6080796718597412, 0.6007739901542664, 0.753646731376648, 0.7889891862869263, 0.7137795090675354, 0.5437425971031189, 0.4344097971916199, 0.29674965143203735, 0.23613685369491577, 0.1010889932513237, -0.08450281620025635, -0.16043469309806824, -0.2248721420764923, -0.3115679621696472, -0.4923277795314789, -0.5945269465446472, -0.46376362442970276, -0.5746654868125916, -0.5514981746673584, -0.5165832042694092, -0.4001997113227844, -0.3115166127681732, -0.1448422372341156, -0.23386670649051666, -0.34798693656921387, -0.40112754702568054, -0.4434429407119751, -0.08611451089382172, 2.5066003799438477, 1.034708023071289, -2.429328680038452, -0.6411566734313965, 2.175490140914917, 1.5998153686523438, -2.126107931137085, -1.1726369857788086, 1.6264313459396362, 1.7631698846817017, -1.7413439750671387, -1.3530433177947998, 1.250038743019104, 1.718313455581665, -1.0726687908172607, -2.123305082321167, 1.0408827066421509, 2.001390218734741, -1.0331472158432007, -2.0377659797668457, 0.6603443026542664, 2.104701519012451, -0.512288510799408, -2.0719809532165527, 0.35477763414382935, 1.675737977027893, 0.7690116763114929, -2.348773956298828, -0.02804131992161274, 2.003709316253662, 0.7587869763374329, -2.307605743408203, -0.5913798809051514, 1.7230795621871948, 1.5340882539749146, -1.6866028308868408, -1.4550594091415405, 1.0622494220733643, 1.9603180885314941, -1.352903962135315, -1.3434840440750122, -1.3225066661834717, -0.7645983099937439, -0.677249014377594, -0.8623424172401428, -0.585688054561615, -0.30696240067481995, -0.0845089703798294, 0.1949978619813919, 0.460647851228714, 0.062071263790130615, 0.30945226550102234, 0.4552353322505951, 0.4165760278701782, -0.009007393382489681, -0.228032648563385, -0.31718480587005615, -0.19499623775482178, -0.2786315083503723, -0.2056860774755478, -0.34832555055618286, -0.3870604634284973, -0.10893857479095459, 0.15144048631191254, 0.28011754155158997, 0.206087127327919, 0.31052452325820923, -0.05094757303595543, -0.05286256968975067, 0.7744889259338379, 0.45528480410575867, -0.32609811425209045, -0.11170445382595062, 0.3268309235572815, 0.23907695710659027, -0.20838364958763123, 0.2051415592432022, 0.5054383277893066, 0.03701946511864662]"
1443,16,56,30,0,0,1.140583,37.488075,1.5529542,0.4838819243842003,63.235126,"[-0.01959763839840889, -0.08017571270465851, -0.10470400750637054, -0.11670643091201782, -0.1220860704779625, -0.1313018649816513, -0.11719608306884766, -0.16504478454589844, -0.2202102243900299, -0.13010412454605103, -0.10118871182203293, -0.2020942121744156, -0.3915742337703705, -0.3388766348361969, -0.30502378940582275, -0.35666540265083313, -0.27098461985588074, -0.3075244426727295, -0.3356083035469055, -0.43843933939933777, -0.27885448932647705, -0.46780768036842346, -0.4810754656791687, -0.5089448690414429, -0.5186173915863037, -0.5748358368873596, -0.6582388877868652, -0.6558377742767334, -0.703467845916748, -0.6917886734008789, 0.15835440158843994, 1.0942590236663818, -0.2810478210449219, -1.2325084209442139, 0.3272649347782135, 0.3703559935092926, -1.2407773733139038, -1.0903620719909668, 1.0039280652999878, -0.3500775098800659, -1.6390541791915894, -0.33184105157852173, 0.6999654769897461, -0.8141363859176636, -1.625466227531433, 0.04165644198656082, 0.7851600646972656, -0.567030668258667, -1.6920702457427979, 0.37421324849128723, 1.2397056818008423, -0.3853156566619873, -1.4374635219573975, 0.11887943744659424, 0.9532296061515808, -0.687539279460907, -1.3674958944320679, 0.14462772011756897, 0.3772091865539551, -0.8484081029891968, 0.8136680722236633, 0.8702651858329773, -0.15327496826648712, -0.6444718837738037, 1.5903794765472412, 0.9585386514663696, -0.29285794496536255, -0.5300393104553223, 0.947833240032196, 0.6696258783340454, -0.13792282342910767, -0.4710349142551422, -0.44878509640693665, 0.037628788501024246, -0.5813454389572144, -0.6932902336120605, -0.6887727379798889, -1.2143579721450806, -1.8141729831695557, -1.6385889053344727, -1.165518879890442, -1.2143230438232422, -1.8571951389312744, -1.6881120204925537, -1.466367483139038, -0.7887150049209595, -1.2528865337371826, -1.231205940246582, -1.4923772811889648, -1.2956476211547852]"
2098,23,31,50,0,0,1.1439867,32.88327,1.9637899,0.5384805587827001,61.771088,"[0.4854357838630676, 0.5706896781921387, 0.6014368534088135, 0.7337455749511719, 0.6706492304801941, 0.6974276304244995, 0.8160675168037415, 0.775324285030365, 0.7822980284690857, 0.597423255443573, 0.6942288875579834, 0.7797781229019165, 0.7976652979850769, 0.7527453303337097, 0.8567084670066833, 0.8474590182304382, 0.7816585898399353, 0.7865848541259766, 0.6382917165756226, 0.5634641051292419, 0.4899906814098358, 0.48126882314682007, 0.5889837145805359, 0.6080796718597412, 0.6007739901542664, 0.753646731376648, 0.7889891862869263, 0.7137795090675354, 0.5437425971031189, 0.4344097971916199, 0.29674965143203735, 0.23613685369491577, 0.1010889932513237, -0.08450281620025635, -0.16043469309806824, -0.2248721420764923, -0.3115679621696472, -0.4923277795314789, -0.5945269465446472, -0.46376362442970276, -0.5746654868125916, -0.5514981746673584, -0.5165832042694092, -0.4001997113227844, -0.3115166127681732, -0.1448422372341156, -0.23386670649051666, -0.34798693656921387, -0.40112754702568054, -0.4434429407119751, -1.747735857963562, -1.7144103050231934, 0.7399063110351562, 2.3355464935302734, -0.6980598568916321, -2.281792163848877, 0.44058847427368164, 2.355340003967285, -0.04253591224551201, -2.848839521408081, -0.08611451089382172, 2.5066003799438477, 1.034708023071289, -2.429328680038452, -0.6411566734313965, 2.175490140914917, 1.5998153686523438, -2.126107931137085, -1.1726369857788086, 1.6264313459396362, 1.7631698846817017, -1.7413439750671387, -1.3530433177947998, 1.250038743019104, 1.718313455581665, -1.0726687908172607, -2.123305082321167, 1.0408827066421509, 2.001390218734741, -1.0331472158432007, -2.0377659797668457, 0.6603443026542664, 2.104701519012451, -0.512288510799408, -2.0719809532165527, 0.35477763414382935, 1.675737977027893, 0.7690116763114929, -2.348773956298828, -0.02804131992161274, 2.003709316253662, 0.7587869763374329, -2.307605743408203, -0.5913798809051514, 1.7230795621871948, 1.5340882539749146, -1.6866028308868408, -1.4550594091415405, 1.0622494220733643, 1.9603180885314941, 0.32560691237449646, -0.07308903336524963, -0.5916188359260559, -0.7191256880760193, -0.5114511251449585, -0.4700327515602112, -0.8269557356834412, -1.0587819814682007, -0.8865370750427246, -1.2210693359375, -1.352903962135315, -1.3434840440750122, -1.3225066661834717, -0.7645983099937439, -0.677249014377594, -0.8623424172401428, -0.585688054561615, -0.30696240067481995, -0.0845089703798294, 0.1949978619813919, 0.460647851228714, 0.062071263790130615, 0.30945226550102234, 0.4552353322505951, 0.4165760278701782, -0.009007393382489681, -0.228032648563385, -0.31718480587005615, -0.19499623775482178, -0.2786315083503723, -0.2056860774755478, -0.34832555055618286, -0.3870604634284973, -0.10893857479095459, 0.15144048631191254, 0.28011754155158997, 0.206087127327919, 0.31052452325820923, -0.05094757303595543, -0.05286256968975067, 0.7744889259338379, 0.45528480410575867, -0.32609811425209045, -0.11170445382595062, 0.3268309235572815, 0.23907695710659027, -0.20838364958763123, 0.2051415592432022, 0.5054383277893066, 0.03701946511864662]"
1446,16,61,30,0,0,1.049468,35.7976,1.5850401,0.47522933498489395,61.144108,"[-0.1313018649816513, -0.11719608306884766, -0.16504478454589844, -0.2202102243900299, -0.13010412454605103, -0.10118871182203293, -0.2020942121744156, -0.3915742337703705, -0.3388766348361969, -0.30502378940582275, -0.35666540265083313, -0.27098461985588074, -0.3075244426727295, -0.3356083035469055, -0.43843933939933777, -0.27885448932647705, -0.46780768036842346, -0.4810754656791687, -0.5089448690414429, -0.5186173915863037, -0.5748358368873596, -0.6582388877868652, -0.6558377742767334, -0.703467845916748, -0.6917886734008789, -0.6306488513946533, -0.5256888270378113, -0.5463928580284119, -0.5188363194465637, -0.5336213111877441, 0.3703559935092926, -1.2407773733139038, -1.0903620719909668, 1.0039280652999878, -0.3500775098800659, -1.6390541791915894, -0.33184105157852173, 0.6999654769897461, -0.8141363859176636, -1.625466227531433, 0.04165644198656082, 0.7851600646972656, -0.567030668258667, -1.6920702457427979, 0.37421324849128723, 1.2397056818008423, -0.3853156566619873, -1.4374635219573975, 0.11887943744659424, 0.9532296061515808, -0.687539279460907, -1.3674958944320679, 0.14462772011756897, 0.3772091865539551, -0.8484081029891968, -1.1334658861160278, 0.6624228954315186, 0.2056732177734375, -1.2257080078125, -0.5975826978683472, 0.9585386514663696, -0.29285794496536255, -0.5300393104553223, 0.947833240032196, 0.6696258783340454, -0.13792282342910767, -0.4710349142551422, -0.44878509640693665, 0.037628788501024246, -0.5813454389572144, -0.6932902336120605, -0.6887727379798889, -1.2143579721450806, -1.8141729831695557, -1.6385889053344727, -1.165518879890442, -1.2143230438232422, -1.8571951389312744, -1.6881120204925537, -1.466367483139038, -0.7887150049209595, -1.2528865337371826, -1.231205940246582, -1.4923772811889648, -1.2956476211547852, -1.2486586570739746, -1.0807445049285889, -1.2395176887512207, -1.1426023244857788, -1.057828664779663]"
1444,16,58,30,0,0,1.0703168,35.408085,1.5524173,0.4345828012743065,58.689644,"[-0.10470400750637054, -0.11670643091201782, -0.1220860704779625, -0.1313018649816513, -0.11719608306884766, -0.16504478454589844, -0.2202102243900299, -0.13010412454605103, -0.10118871182203293, -0.2020942121744156, -0.3915742337703705, -0.3388766348361969, -0.30502378940582275, -0.35666540265083313, -0.27098461985588074, -0.3075244426727295, -0.3356083035469055, -0.43843933939933777, -0.27885448932647705, -0.46780768036842346, -0.4810754656791687, -0.5089448690414429, -0.5186173915863037, -0.5748358368873596, -0.6582388877868652, -0.6558377742767334, -0.703467845916748, -0.6917886734008789, -0.6306488513946533, -0.5256888270378113, -0.2810478210449219, -1.2325084209442139, 0.3272649347782135, 0.3703559935092926, -1.2407773733139038, -1.0903620719909668, 1.0039280652999878, -0.3500775098800659, -1.6390541791915894, -0.33184105157852173, 0.6999654769897461, -0.8141363859176636, -1.625466227531433, 0.04165644198656082, 0.7851600646972656, -0.567030668258667, -1.6920702457427979, 0.37421324849128723, 1.2397056818008423, -0.3853156566619873, -1.4374635219573975, 0.11887943744659424, 0.9532296061515808, -0.687539279460907, -1.3674958944320679, 0.14462772011756897, 0.3772091865539551, -0.8484081029891968, -1.1334658861160278, 0.6624228954315186, -0.15327496826648712, -0.6444718837738037, 1.5903794765472412, 0.9585386514663696, -0.29285794496536255, -0.5300393104553223, 0.947833240032196, 0.6696258783340454, -0.13792282342910767, -0.4710349142551422, -0.44878509640693665, 0.037628788501024246, -0.5813454389572144, -0.6932902336120605, -0.6887727379798889, -1.2143579721450806, -1.8141729831695557, -1.6385889053344727, -1.165518879890442, -1.2143230438232422, -1.8571951389312744, -1.6881120204925537, -1.466367483139038, -0.7887150049209595, -1.2528865337371826, -1.231205940246582, -1.4923772811889648, -1.2956476211547852, -1.2486586570739746, -1.0807445049285889]"
